User,Date,ID,Likes,Replies,Retweets,Source of Tweet,User Tweet Count,User Follower Count,Automated User,Verified User,Language,Tweet,Conversation,rootId
forza5uk,2021-08-29 10:42:11+00:00,1431930171280531460,2,1,1,Twitter for iPhone,2633,25,,0,en,@upsideshib I was shib mad &amp; promoted it relentlessly even after being shat on in may. ShibaSwap has been a total disaster and it’s down to the Devs.If it wasn’t ready they shouldn’t have released it. It will never recover from not sticking to the white paper.Yep I Fud it.I earned the right,"['UPSIDE PAWSITIVITY: I really don’t understand those Twitter accounts that hate and spread FUD about #SHIB  If you think you have better/smarter ideas than what is being presented, feel free to go and create your own crypto ecosystem. Let’s see how well it performs.  1/2', 'wacker67: @upsideshib I was shib mad &amp; promoted it relentlessly even after being shat on in may. ShibaSwap has been a total disaster and it’s down to the Devs.If it wasn’t ready they shouldn’t have released it. It will never recover from not sticking to the white paper.Yep I Fud it.I earned the right']",1431743529924145156
k__455491,2021-08-29 03:34:29+00:00,1431822538275917826,1,0,0,Twitter for iPhone,10939,697,,0,en,@upsideshib Always #SHIB,"['UPSIDE PAWSITIVITY: I really don’t understand those Twitter accounts that hate and spread FUD about #SHIB  If you think you have better/smarter ideas than what is being presented, feel free to go and create your own crypto ecosystem. Let’s see how well it performs.  1/2', 'SHIBA INU 💎🙌: @upsideshib Always #SHIB']",1431743529924145156
ShibBender,2021-08-29 00:16:25+00:00,1431772691783200772,5,0,1,Twitter for Android,69690,20547,,0,en,@upsideshib People don't take the time to Hate unless ur doing something that's a threat #Upside.  These are good things my friend or at least how I take it.  We stay on they mind 24/7!!! Watch us work while you hate lol. $SHIB #ShibArmy,"['UPSIDE PAWSITIVITY: I really don’t understand those Twitter accounts that hate and spread FUD about #SHIB  If you think you have better/smarter ideas than what is being presented, feel free to go and create your own crypto ecosystem. Let’s see how well it performs.  1/2', ""$Shib Bender 🌬️💨🌪️📈🛸✨: @upsideshib People don't take the time to Hate unless ur doing something that's a threat #Upside.  These are good things my friend or at least how I take it.  We stay on they mind 24/7!!! Watch us work while you hate lol. $SHIB #ShibArmy""]",1431743529924145156
Alikammi,2021-08-28 22:26:59+00:00,1431745150364098561,6,1,0,Twitter for Android,6879,1411,,0,en,@upsideshib But Losers  man no one even close to #SHIB,"['UPSIDE PAWSITIVITY: I really don’t understand those Twitter accounts that hate and spread FUD about #SHIB  If you think you have better/smarter ideas than what is being presented, feel free to go and create your own crypto ecosystem. Let’s see how well it performs.  1/2', 'SHIBA BABA: @upsideshib But Losers  man no one even close to #SHIB']",1431743529924145156
JoeKerr02870133,2021-09-26 23:07:30+00:00,1442264595674980352,0,0,0,Twitter for Android,79,0,,0,en,@ShibaArchives There needs to be a surge with shib. It just keeps hovering around the same mark. There needs to be a burn or something to show a positve move,"['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'Joe Kerr: @ShibaArchives There needs to be a surge with shib. It just keeps hovering around the same mark. There needs to be a burn or something to show a positve move']",1431731618641809414
kharper89,2021-09-01 01:58:11+00:00,1432885467997945856,3,0,1,Twitter for iPhone,11424,898,,0,en,@ShibaArchives More that 1M Shib and billions of #ELONONE #AstroZero #RocketDash @AstroZeroNFT @AstroElon  @RocketDashGame https://t.co/pB6LM5X7su,"['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'KMHrock89: @ShibaArchives More that 1M Shib and billions of #ELONONE #AstroZero #RocketDash @AstroZeroNFT @AstroElon  @RocketDashGame https://t.co/pB6LM5X7su']",1431731618641809414
Debbie49513979,2021-08-30 02:51:29+00:00,1432174104837120006,0,0,0,Twitter for iPhone,109,3,,0,en,@ShibaArchives I hold 1.4 billion...just waiting for SHIB to soar!!,"['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'Debbie: @ShibaArchives I hold 1.4 billion...just waiting for SHIB to soar!!']",1431731618641809414
rum1437hdroped,2021-08-29 23:07:07+00:00,1432117639858442243,0,0,0,Twitter for Android,31,2,,0,en,@ShibaArchives i hold 20.000.000 $shib,"['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'Rum1437hdroped: @ShibaArchives i hold 20.000.000 $shib']",1431731618641809414
zavsom2,2021-08-29 19:47:01+00:00,1432067283384512519,0,0,0,Twitter Web App,64,1,,0,en,"@ShibaArchives until the Indian foundation has merged all of its gift shiba, the shiba will not grow. i have 100 000 000 shib","['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'zavsom: @ShibaArchives until the Indian foundation has merged all of its gift shiba, the shiba will not grow. i have 100 000 000 shib']",1431731618641809414
khachungvn,2021-08-29 14:44:21+00:00,1431991113175355395,1,0,1,Twitter for iPhone,112,8,,0,en,@ShibaArchives I like Shib,"['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'khachungvn: @ShibaArchives I like Shib']",1431731618641809414
Syafrialdi20,2021-08-29 14:11:54+00:00,1431982947461066757,0,0,0,Twitter for Android,154,17,,0,en,@ShibaArchives Yes me hold 1600000 SHIB,"['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'Syafrialdi: @ShibaArchives Yes me hold 1600000 SHIB']",1431731618641809414
pia_ting,2021-08-29 13:07:51+00:00,1431966831154139142,1,0,0,Twitter Web App,1357,144,,0,en,"@ShibaArchives got a bunch of $SHIB and decided to leverage it on kucoin futures, I know im doing the right thing lol","['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'Pia ""Angel"" Ting: @ShibaArchives got a bunch of $SHIB and decided to leverage it on kucoin futures, I know im doing the right thing lol']",1431731618641809414
simo0sadeq,2021-08-29 12:40:48+00:00,1431960020263088129,1,0,0,Twitter for Android,706,54,,0,en,"@ShibaArchives Retweet this post if you hold more than 1,000,000 $SHIB 🚀","['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'Simo Es-sa: @ShibaArchives Retweet this post if you hold more than 1,000,000 $SHIB 🚀']",1431731618641809414
Jangno6,2021-08-29 12:15:48+00:00,1431953732606914562,2,0,0,Twitter for Android,3130,154,,0,en,@ShibaArchives Pump please  $SHIB 🚀,"['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'Jangno6: @ShibaArchives Pump please  $SHIB 🚀']",1431731618641809414
Sekharpatho,2021-08-29 11:43:19+00:00,1431945557975568397,0,0,0,Twitter Web App,309,37,,0,en,@ShibaArchives I have 5 millions of shib,"['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'Sekhar: @ShibaArchives I have 5 millions of shib']",1431731618641809414
Johnmoonstardog,2021-08-29 10:54:45+00:00,1431933332586209281,2,0,0,Twitter for Android,1917,51,,0,en,"@ShibaArchives Retweet this post if you hold more than 1,000,000 $SHIB 🚀","['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'John V: @ShibaArchives Retweet this post if you hold more than 1,000,000 $SHIB 🚀']",1431731618641809414
jubgaze,2021-08-29 10:14:05+00:00,1431923100321398784,0,0,0,Twitter for iPhone,88,9,,0,en,@ShibaArchives 15mill $shib😍🐶,"['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'jubgaze: @ShibaArchives 15mill $shib😍🐶']",1431731618641809414
rukayatGarba,2021-08-29 07:22:58+00:00,1431880038341914627,0,0,0,Twitter for Android,160,3,,0,en,@ShibaArchives Shib is a golden fish in my eyes 😍,"['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'Emerald Empress_RUKKY: @ShibaArchives Shib is a golden fish in my eyes 😍']",1431731618641809414
RealSolidNate,2021-08-29 05:48:55+00:00,1431856367279738881,1,0,0,Twitter Web App,2901,1540,,0,en,@ShibaArchives 250 million shib. only cost me like $1k.,"['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'Solid Nate: @ShibaArchives 250 million shib. only cost me like $1k.']",1431731618641809414
BisuVk,2021-08-29 04:57:36+00:00,1431843454309617664,0,0,0,Twitter for Android,80,3,,0,en,@ShibaArchives I hold 300M SHIB TOKENS,"['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'Vk Bisu: @ShibaArchives I hold 300M SHIB TOKENS']",1431731618641809414
ClarkMeyer14,2021-08-28 23:49:37+00:00,1431765946033655811,1,1,1,Twitter for iPhone,497,35,,0,en,"@ShibaArchives Retweet this post if you hold more than 1,000,000,000 SHIB","['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'DaDogePound: @ShibaArchives Retweet this post if you hold more than 1,000,000,000 SHIB']",1431731618641809414
CAT05878645,2021-08-28 23:30:04+00:00,1431761028937699329,2,0,0,Twitter for iPhone,253,5,,0,en,@ShibaArchives I m holding Shib. Shib token is potential project,"['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'CAT: @ShibaArchives I m holding Shib. Shib token is potential project']",1431731618641809414
khairulLUTH,2021-08-28 22:27:20+00:00,1431745239417384962,4,0,1,Twitter for iPhone,350,13,,0,nl,@ShibaArchives $Shib to da moon🚀🚀🚀🚀🚀    BEP20  0xa05605b75327326a3c12484c60b24278bc2afdd8,"['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'khairul anuar: @ShibaArchives $Shib to da moon🚀🚀🚀🚀🚀    BEP20  0xa05605b75327326a3c12484c60b24278bc2afdd8']",1431731618641809414
jllive2,2021-08-28 21:46:01+00:00,1431734843780468736,3,0,1,Twitter Web App,66648,8312,,0,en,@ShibaArchives going 2 have a billion in Sept $shib #shibarmy $nsav #nsavarmy #millionaireonedaysoon https://t.co/1TXkqKuaQI,"['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'jim loftus: @ShibaArchives going 2 have a billion in Sept $shib #shibarmy $nsav #nsavarmy #millionaireonedaysoon https://t.co/1TXkqKuaQI']",1431731618641809414
Omer34000,2021-08-28 21:39:54+00:00,1431733304143884291,3,1,0,Twitter for Android,84988,251,,0,en,@ShibaArchives I wish I had more than 1.000.000 $SHIB...much much more!!,"['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'Ömer 👀: @ShibaArchives I wish I had more than 1.000.000 $SHIB...much much more!!']",1431731618641809414
Michael53844043,2021-08-28 21:36:43+00:00,1431732502285234180,2,1,0,Twitter for iPhone,275,16,,0,en,@ShibaArchives Best platform to purchase SHIB?,"['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'RkyMtnMike: @ShibaArchives Best platform to purchase SHIB?']",1431731618641809414
Davidhi77634960,2021-08-28 21:36:38+00:00,1431732480529338368,1,1,0,Twitter for iPhone,26535,1789,,0,en,@ShibaArchives Love me some shib !!!!0xc8b15bde9FC03496675F5C61FF04A0C12567ec6F,"['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', '⚡️David Hicks: @ShibaArchives Love me some shib !!!!0xc8b15bde9FC03496675F5C61FF04A0C12567ec6F']",1431731618641809414
Bintechtweet,2021-08-28 21:34:19+00:00,1431731898980651021,0,0,0,Twitter for iPhone,430,18,,0,en,@ShibaArchives Really guys  am a shib millioner,"['Shiba Archives: Retweet this post if you hold more than 1,000,000 $SHIB 🚀', 'HATIB: @ShibaArchives Really guys  am a shib millioner']",1431731618641809414
nabderrahim,2021-08-29 12:50:09+00:00,1431962373196296194,0,0,0,Twitter for Android,944,23,,0,en,"@stayseaart @bitforexcom shib is dead, because devs are playing games. bone leash and whatever other nonesense coins they created. they ruined it.","['stayseaart: Vote for $Shib is the @bitforexcom contest!!!!', 'Nour-eddine: @stayseaart @bitforexcom shib is dead, because devs are playing games. bone leash and whatever other nonesense coins they created. they ruined it.']",1431721952197160966
agjinik,2021-08-29 07:57:44+00:00,1431888787064463361,1,0,0,Twitter for iPhone,1734,26,,0,en,@stayseaart @ShibInformer @bitforexcom Never voting unless i see SHIB leash and bone being bullish again,"['stayseaart: Vote for $Shib is the @bitforexcom contest!!!!', 'zhugaaneee: @stayseaart @ShibInformer @bitforexcom Never voting unless i see SHIB leash and bone being bullish again']",1431721952197160966
PPravinreddy,2021-08-29 06:23:56+00:00,1431865178665013248,0,0,0,Twitter for iPhone,849,8,,0,en,@stayseaart @ShibInformer @bitforexcom Why are you running for a prize?? We have to make others to run for the prize of $SHIB let’s 🔥🔥🔥BURN SHIB🔥🔥🔥,"['stayseaart: Vote for $Shib is the @bitforexcom contest!!!!', 'PravinreddyP: @stayseaart @ShibInformer @bitforexcom Why are you running for a prize?? We have to make others to run for the prize of $SHIB let’s 🔥🔥🔥BURN SHIB🔥🔥🔥']",1431721952197160966
PresidentBodhi,2021-08-31 09:18:56+00:00,1432633998690377728,0,0,0,Twitter Web App,3474,51,,0,en,"@ShibaArchives I sold all mine a little over a month ago. Best decision ever! I was able to take that money and pick ANY other coin to buy, and make 75-200%!!!  Meanwhile, #shib just keeps staining toilet bowls with its turd like properties...","[""Shiba Archives: You'll be happy you invested in $SHIB a year from now."", 'Bodhisattva: @ShibaArchives I sold all mine a little over a month ago. Best decision ever! I was able to take that money and pick ANY other coin to buy, and make 75-200%!!!  Meanwhile, #shib just keeps staining toilet bowls with its turd like properties...']",1431681246204252164
AndyCrypto15,2021-08-29 21:14:51+00:00,1432089388981399562,0,0,0,Twitter for iPhone,68,0,,0,en,@ShibaArchives Beer-Inu has strong reflections and will be huge! #beerinu  $floki $elon $shib $cmerge $kishu #elonone $hoge $doge $redpan $it #mimetic $boost $ufo $gshiba $angel #banketh $leash $emax $flofe,"[""Shiba Archives: You'll be happy you invested in $SHIB a year from now."", 'AndyCrypto: @ShibaArchives Beer-Inu has strong reflections and will be huge! #beerinu  $floki $elon $shib $cmerge $kishu #elonone $hoge $doge $redpan $it #mimetic $boost $ufo $gshiba $angel #banketh $leash $emax $flofe']",1431681246204252164
LuisMig79325772,2021-08-29 16:12:24+00:00,1432013274090905600,0,0,0,Twitter for Android,115,1,,0,en,@ShibaArchives I hope so. I made some NFT but looks like no body likes. Jajajajja. But I still have million Shib.,"[""Shiba Archives: You'll be happy you invested in $SHIB a year from now."", 'Luis Miguel: @ShibaArchives I hope so. I made some NFT but looks like no body likes. Jajajajja. But I still have million Shib.']",1431681246204252164
MohamawdRT,2021-08-29 14:57:14+00:00,1431994358098796549,0,0,0,Twitter for Android,143,25,,0,en,@ShibaArchives well im happy now but if ya wanna make me real happy burn some shib😂 🔥,"[""Shiba Archives: You'll be happy you invested in $SHIB a year from now."", 'آ سِد مَمَد: @ShibaArchives well im happy now but if ya wanna make me real happy burn some shib😂 🔥']",1431681246204252164
mordichai3,2021-08-29 08:01:42+00:00,1431889783748534277,1,1,0,Twitter for Android,9281,232,,0,en,@ShibaArchives We'll be happy we sold our $shib a year from now,"[""Shiba Archives: You'll be happy you invested in $SHIB a year from now."", ""Mordie💙❤️: @ShibaArchives We'll be happy we sold our $shib a year from now""]",1431681246204252164
johnmurali87,2021-08-29 07:28:25+00:00,1431881408042061824,0,0,0,Twitter for Android,217,10,,0,en,@ShibaArchives Frustrated 2 invested shib,"[""Shiba Archives: You'll be happy you invested in $SHIB a year from now."", 'johnmuralioo: @ShibaArchives Frustrated 2 invested shib']",1431681246204252164
abduqart,2021-08-29 07:15:05+00:00,1431878052498194436,3,0,0,Twitter for iPhone,330,56,,0,en,"@ShibaArchives The reason why shib continuing to drop in price is because shib covid fund has a difficulty in liquidation, they have to sell shib at very low price , so technically it was never a burn","[""Shiba Archives: You'll be happy you invested in $SHIB a year from now."", 'Abdu Q: @ShibaArchives The reason why shib continuing to drop in price is because shib covid fund has a difficulty in liquidation, they have to sell shib at very low price , so technically it was never a burn']",1431681246204252164
Moneyba20213625,2021-08-29 06:13:29+00:00,1431862552477290496,0,0,0,Twitter for Android,2098,65,,0,en,@ShibaArchives Come on Shib..✊🏾👍🏾,"[""Shiba Archives: You'll be happy you invested in $SHIB a year from now."", 'Moneybag$: @ShibaArchives Come on Shib..✊🏾👍🏾']",1431681246204252164
Dhaarshan2,2021-08-29 00:38:18+00:00,1431778197331333122,0,0,0,Twitter for Android,6,1,,0,en,@ShibaArchives Yes very true one day shib holders will be the lucky,"[""Shiba Archives: You'll be happy you invested in $SHIB a year from now."", 'Dhaarshan: @ShibaArchives Yes very true one day shib holders will be the lucky']",1431681246204252164
cryptfutureoz,2021-09-01 11:57:22+00:00,1433036256875712515,0,0,0,Twitter Web App,6760,193,,0,en,@PetaByteCapital $floki &gt; $shib +$doge,"[""Peta₿yte 🤖: $FLOKI is the FIRST meme project to implement a cross chain atomic swap bridge between ETH and BSC.  The seamless swapping experience far outweighs the official Binance bridge imo.  $SHIB doesn't come close to this level of innovation.  https://t.co/cwUNSeDCgd https://t.co/V8QrNvQfZT"", 'cryptofutureoz: @PetaByteCapital $floki &gt; $shib +$doge']",1431666034562502658
NimkarI,2021-08-30 03:51:06+00:00,1432189106277130246,0,0,0,Twitter for Android,11,1,,0,en,@ShibaInuHodler Wow shib Big pump it ts pocibel,"['SHIB HODLER: DO YOU WANT A BIG PUMP FROM $SHIB THIS WEEK!?📈🚀', 'i__M__piyush__nimkar_: @ShibaInuHodler Wow shib Big pump it ts pocibel']",1431647088882901000
BasvanLeeuwen10,2021-08-29 07:04:58+00:00,1431875505607806981,1,0,0,Twitter Web App,3220,23,,0,en,@ShibaInuHodler Would be better if you just #stop one week #talking about a BIG pump of #SHIB. Getting tired of that tweet of you bro. Not much will happen,"['SHIB HODLER: DO YOU WANT A BIG PUMP FROM $SHIB THIS WEEK!?📈🚀', 'Bas van Leeuwen: @ShibaInuHodler Would be better if you just #stop one week #talking about a BIG pump of #SHIB. Getting tired of that tweet of you bro. Not much will happen']",1431647088882901000
OUTTA_FOCUS,2021-08-29 02:35:14+00:00,1431807625021337602,0,0,0,Twitter Web App,67749,14895,,0,en,@koinbazar @Shibtoken Thank you @koinbazar for listing #SHIB.,"['KoinBX: Global Crypto Exchange: Buy and sell #shibainu (@Shibtoken) with INR on the #Koinbazar exchange.  Trade SHIB/INR 👉 https://t.co/MI0v9jkqX0  Join our official Telegram Channel  👉https://t.co/uVtOuy2r43  Happy Trading!!!  #SHIB #SHIBARMY #shiba #Crypto #cryptocurrencies #cryptotrading #cryptocurrency https://t.co/NuLZ3PIKxo', 'Endeavor54 🦇🔊🐼⚔️👐🏈🦸: @koinbazar @Shibtoken Thank you @koinbazar for listing #SHIB.']",1431594917059497986
amazonexpert16,2021-08-29 18:35:17+00:00,1432049231574016002,6,0,1,Twitter for Android,77,13,,0,en,@Crypto__emily It's impossible for $ADA to cover $10🤐kindly have a look on this prediction 👇  $BTC - $100k  $ETH - $10K $BNB - $1K $LTC - $550 $SOL - $250 $DOT - $200 $LINK - $150 $LUNA - $150 $MATIC - $5 $XRP - $5 $ADA - $6 $DOGE - $1 $SHIB - $0.001 $FEG - $0.00001 $ASS - $0.00001,"['Emily’s Universe 💎: $BTC to\xa0$100K $ETH to\xa0$10K $SHIB to $0.001 $VRA to $0.5 $ADA to $10 $MATIC to $6-$8 $DOGE to $1 $BNB\xa0to 1K $FEG &amp; $SHIB to 0.001  ❤️ &amp; Retweet 🔁  if you agree! 🚀', ""Mansoor Mateen: @Crypto__emily It's impossible for $ADA to cover $10🤐kindly have a look on this prediction 👇  $BTC - $100k  $ETH - $10K $BNB - $1K $LTC - $550 $SOL - $250 $DOT - $200 $LINK - $150 $LUNA - $150 $MATIC - $5 $XRP - $5 $ADA - $6 $DOGE - $1 $SHIB - $0.001 $FEG - $0.00001 $ASS - $0.00001""]",1431588311689220105
jllive2,2021-08-28 21:44:03+00:00,1431734349670481920,0,0,0,Twitter Web App,66648,8312,,0,en,@Crypto__emily $shib lover,"['Emily’s Universe 💎: $BTC to\xa0$100K $ETH to\xa0$10K $SHIB to $0.001 $VRA to $0.5 $ADA to $10 $MATIC to $6-$8 $DOGE to $1 $BNB\xa0to 1K $FEG &amp; $SHIB to 0.001  ❤️ &amp; Retweet 🔁  if you agree! 🚀', 'jim loftus: @Crypto__emily $shib lover']",1431588311689220105
elnaz19111609,2021-08-28 18:07:23+00:00,1431679821470392328,0,0,0,Twitter for iPhone,419,36,,0,en,@Crypto__emily Shib doesn’t move,"['Emily’s Universe 💎: $BTC to\xa0$100K $ETH to\xa0$10K $SHIB to $0.001 $VRA to $0.5 $ADA to $10 $MATIC to $6-$8 $DOGE to $1 $BNB\xa0to 1K $FEG &amp; $SHIB to 0.001  ❤️ &amp; Retweet 🔁  if you agree! 🚀', 'elnaz: @Crypto__emily Shib doesn’t move']",1431588311689220105
khosaKh06956544,2021-08-29 11:38:20+00:00,1431944302402449418,0,0,0,Twitter for Android,71,3,,0,en,@army_shiba Shib 00000000001 good,"[""$SHIB KNIGHT: I voted again for $SHIB. You can vote here!👇  Let's do it #SHIBARMY 🐶🔥  https://t.co/no7Sh3shqi https://t.co/25u80lM75i"", 'khosa Khan: @army_shiba Shib 00000000001 good']",1431557354466729986
yuvi_2323,2021-08-29 10:22:00+00:00,1431925093517590533,0,0,0,Twitter for Android,306,16,,0,en,@army_shiba What the hell shib cant losse,"[""$SHIB KNIGHT: I voted again for $SHIB. You can vote here!👇  Let's do it #SHIBARMY 🐶🔥  https://t.co/no7Sh3shqi https://t.co/25u80lM75i"", 'Yuvi: @army_shiba What the hell shib cant losse']",1431557354466729986
justedeclaise,2021-08-29 03:58:39+00:00,1431828618762756097,1,0,1,Twitter for Android,18,4,,0,en,@army_shiba Shib army,"[""$SHIB KNIGHT: I voted again for $SHIB. You can vote here!👇  Let's do it #SHIBARMY 🐶🔥  https://t.co/no7Sh3shqi https://t.co/25u80lM75i"", 'Jpac Ledieu: @army_shiba Shib army']",1431557354466729986
QUEENOFSHIBA5,2021-08-28 13:42:50+00:00,1431613243932413954,5,0,2,Twitter Web App,235,27,,0,en,@army_shiba VOTE EVERY HOUR SHIB ARMY,"[""$SHIB KNIGHT: I voted again for $SHIB. You can vote here!👇  Let's do it #SHIBARMY 🐶🔥  https://t.co/no7Sh3shqi https://t.co/25u80lM75i"", 'THE QUEEN OF SHIBA: @army_shiba VOTE EVERY HOUR SHIB ARMY']",1431557354466729986
iordkoyl,2021-08-28 11:39:55+00:00,1431582312953782273,2,0,1,Twitter for Android,509,18,,0,en,@army_shiba I voted again for $SHIB. You can vote here!👇 It is better for you to write I voted against shib,"[""$SHIB KNIGHT: I voted again for $SHIB. You can vote here!👇  Let's do it #SHIBARMY 🐶🔥  https://t.co/no7Sh3shqi https://t.co/25u80lM75i"", 'arxigos: @army_shiba I voted again for $SHIB. You can vote here!👇 It is better for you to write I voted against shib']",1431557354466729986
krzychu91pl,2021-08-28 10:04:01+00:00,1431558178811039744,6,0,1,Twitter for Android,2950,633,,0,en,@army_shiba Wtf... $SHIB VS #BABYDOGE ?  Only $SHIB,"[""$SHIB KNIGHT: I voted again for $SHIB. You can vote here!👇  Let's do it #SHIBARMY 🐶🔥  https://t.co/no7Sh3shqi https://t.co/25u80lM75i"", 'crypto_chris: @army_shiba Wtf... $SHIB VS #BABYDOGE ?  Only $SHIB']",1431557354466729986
spektrumsentosa,2021-08-29 02:50:49+00:00,1431811548788379651,0,0,0,Twitter for Android,7526,572,,0,en,@ShibainuCoin Buy SHIB nftart...only 21 pcs limited!!!  https://t.co/3AMrOIZ4we https://t.co/UQd4gLj9fI,"[""Shiba Inu: $SHIB price rebounds from key support💪   #SHIBARMY are you ready for the bullish reversal?  Let's go out of the woods... 🚀  $TREES #shibainu #doge #SAFEMOON  https://t.co/H88StkWK8A"", 'CryptoSupporter: @ShibainuCoin Buy SHIB nftart...only 21 pcs limited!!!  https://t.co/3AMrOIZ4we https://t.co/UQd4gLj9fI']",1431528021090000898
Nikhilchsarkar2,2021-08-28 16:51:57+00:00,1431660838411284481,2,1,0,Twitter for Android,606,45,,0,en,@ShibainuCoin You already made maximum profit and made great community. Now burn 90% of shib  and creat another coin with same hype . Beside you have too much branch coin😂😂,"[""Shiba Inu: $SHIB price rebounds from key support💪   #SHIBARMY are you ready for the bullish reversal?  Let's go out of the woods... 🚀  $TREES #shibainu #doge #SAFEMOON  https://t.co/H88StkWK8A"", 'Nikhil ch sarkar: @ShibainuCoin You already made maximum profit and made great community. Now burn 90% of shib  and creat another coin with same hype . Beside you have too much branch coin😂😂']",1431528021090000898
Shaurya32977982,2021-08-28 16:20:01+00:00,1431652803257122817,4,0,0,Twitter for Android,102,2,,0,en,@ShibainuCoin Hi everyone its shib father ryoshi kindly visit the page and follow the ryoshi to get better benifit https://t.co/CigwmDV508,"[""Shiba Inu: $SHIB price rebounds from key support💪   #SHIBARMY are you ready for the bullish reversal?  Let's go out of the woods... 🚀  $TREES #shibainu #doge #SAFEMOON  https://t.co/H88StkWK8A"", 'Shaurya: @ShibainuCoin Hi everyone its shib father ryoshi kindly visit the page and follow the ryoshi to get better benifit https://t.co/CigwmDV508']",1431528021090000898
Valkyrie_009,2021-08-28 10:24:54+00:00,1431563435783901189,0,1,0,Twitter for Android,501,43,,0,en,@ShibainuCoin We sell in dip because it disappointed us a lot. As there is no future or pump of #SHIB after even launching its #ShibaSwap . It as the same while BTC pump or Dump,"[""Shiba Inu: $SHIB price rebounds from key support💪   #SHIBARMY are you ready for the bullish reversal?  Let's go out of the woods... 🚀  $TREES #shibainu #doge #SAFEMOON  https://t.co/H88StkWK8A"", 'Valkyrie: @ShibainuCoin We sell in dip because it disappointed us a lot. As there is no future or pump of #SHIB after even launching its #ShibaSwap . It as the same while BTC pump or Dump']",1431528021090000898
GODAAA6,2021-08-28 09:18:18+00:00,1431546675512872960,0,0,0,Twitter Web App,1681,69,,0,en,@ShibainuCoin Shib swap V2 The moon ////,"[""Shiba Inu: $SHIB price rebounds from key support💪   #SHIBARMY are you ready for the bullish reversal?  Let's go out of the woods... 🚀  $TREES #shibainu #doge #SAFEMOON  https://t.co/H88StkWK8A"", 'J-rium🌐Noob Team 👎👎👎👎: @ShibainuCoin Shib swap V2 The moon ////']",1431528021090000898
esim24,2021-08-28 08:18:30+00:00,1431531626090090496,3,0,2,Twitter for iPhone,3876,2556,,0,en,@ShibainuCoin Burn please $shib,"[""Shiba Inu: $SHIB price rebounds from key support💪   #SHIBARMY are you ready for the bullish reversal?  Let's go out of the woods... 🚀  $TREES #shibainu #doge #SAFEMOON  https://t.co/H88StkWK8A"", 'Simmy 💀: @ShibainuCoin Burn please $shib']",1431528021090000898
Crypto__Goonz,2021-08-28 22:53:07+00:00,1431751730178363393,1,0,0,Twitter for iPhone,3941,5574,,0,en,@VOICEOFSHIBA @CoinbasePro @CoinbaseSupport Hey #SHIBARMY Crypto Nutz is now accepting Shib as payment for Deez Nutz! Come check out our NFT collection at https://t.co/qfmpBsJB9P,"[""💞BABYDOGE 💞: Every 5 hours I am asking @CoinbasePro to list #SHIB who is with me let's come with me #SHIBARMY #Crypto #Bitcoin @CoinbaseSupport stop monopoly against #SHIB https://t.co/iZE2TEUInB"", 'The Official Crypto Goonz | Cyborgz - 19% Minted: @VOICEOFSHIBA @CoinbasePro @CoinbaseSupport Hey #SHIBARMY Crypto Nutz is now accepting Shib as payment for Deez Nutz! Come check out our NFT collection at https://t.co/qfmpBsJB9P']",1431492900303613952
