User,Date,ID,Likes,Replies,Retweets,Source of Tweet,User Tweet Count,User Follower Count,Automated User,Verified User,Language,Tweet,Conversation,rootId
rnegi3042,2021-08-08 12:46:48+00:00,1424351388943863809,6,2,1,Twitter for Android,689,15,,0,en,@Shibtoken Imagine you wake up one day and #SHIB cross 10 cents . What is your reaction and what is the first thing you do ?,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'rishabh_negi06: @Shibtoken Imagine you wake up one day and #SHIB cross 10 cents . What is your reaction and what is the first thing you do ?']",1424117621016891395
prof_shib,2021-08-08 08:07:28+00:00,1424281089669992449,0,0,0,Twitter Web App,248,1,,0,en,@Shibtoken please do it quickly..we are waiting..and do it consistently,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'shib: @Shibtoken please do it quickly..we are waiting..and do it consistently']",1424117621016891395
nioExpert,2021-08-08 08:01:28+00:00,1424279581142441984,2,0,0,Twitter for iPhone,1837,247,,0,en,@Shibtoken Wooosh $shib. Burn baby burn,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'The EV gold rush: @Shibtoken Wooosh $shib. Burn baby burn']",1424117621016891395
fromacarpet,2021-08-08 07:59:38+00:00,1424279117348884484,6,5,1,Twitter Web App,2586,16,,0,en,"@Shibtoken Burning 25k worth is equivalent to burning nothing. It will not make a dent in 400 trillion coins. This ploy is actually an insult to our intelligence. Sorry, just sold. Good luck everyone, but this dog has fleas. SHIB out.","['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Scenesfromacarpet: @Shibtoken Burning 25k worth is equivalent to burning nothing. It will not make a dent in 400 trillion coins. This ploy is actually an insult to our intelligence. Sorry, just sold. Good luck everyone, but this dog has fleas. SHIB out.']",1424117621016891395
ShibaIn34179765,2021-08-08 07:19:05+00:00,1424268912401686534,1,0,0,Twitter for Android,11,4,,0,en,@Shibtoken Shib to the mooooooooon👌💫⭐🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Shiba Inu: @Shibtoken Shib to the mooooooooon👌💫⭐🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥']",1424117621016891395
CryptoKing2016,2021-08-08 06:49:26+00:00,1424261453461164035,2,0,0,Twitter for iPhone,5904,1127,,0,en,@Shibtoken True decentralisation &amp; community driven token #SHIB 🔥 🔥 🔥 🔥 https://t.co/KcRAF1wMYS,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', '$The $Bone 🍖 Collector: @Shibtoken True decentralisation &amp; community driven token #SHIB 🔥 🔥 🔥 🔥 https://t.co/KcRAF1wMYS']",1424117621016891395
kk2608,2021-08-08 06:46:39+00:00,1424260753817694208,9,11,1,Twitter for Android,3139,166,,0,en,@Shibtoken Very short time my target at #Shib is $1.,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'ketan Patel: @Shibtoken Very short time my target at #Shib is $1.']",1424117621016891395
CryptoKing2016,2021-08-08 06:42:25+00:00,1424259687977943049,3,0,0,Twitter for iPhone,5904,1127,,0,en,@Shibtoken #shib DEV’s are very clever &amp; listen to community’s demands and implement it. $SHIB to $0.01 soon  LFG 🔥 🔥 🔥 🔥 🔥 https://t.co/1KG8C4PREw,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', '$The $Bone 🍖 Collector: @Shibtoken #shib DEV’s are very clever &amp; listen to community’s demands and implement it. $SHIB to $0.01 soon  LFG 🔥 🔥 🔥 🔥 🔥 https://t.co/1KG8C4PREw']",1424117621016891395
hoangvi79098386,2021-08-08 06:29:12+00:00,1424256362326859785,2,0,0,Twitter for iPhone,5,0,,0,en,@Shibtoken #shib to moon 🚀🚀🚀🚀🚀🚀,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'hoang vinh: @Shibtoken #shib to moon 🚀🚀🚀🚀🚀🚀']",1424117621016891395
e_inocellas,2021-08-08 06:18:52+00:00,1424253759224352775,0,0,0,Twitter for Android,645,76,,0,en,@Shibtoken 😎 great job shib. 😘,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Eliz: @Shibtoken 😎 great job shib. 😘']",1424117621016891395
m_wilfredi,2021-08-08 04:45:02+00:00,1424230145917812745,0,0,0,Twitter for iPhone,3268,86,,0,et,@Shibtoken $1 soon shib shib,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'W: @Shibtoken $1 soon shib shib']",1424117621016891395
Woonie05247196,2021-08-08 04:31:43+00:00,1424226795180630018,3,1,0,Twitter for iPhone,8,0,,0,en,"@Shibtoken For those who had swap their coins to leash and bone , these coins should be put into consideration as burned too. It will only be fair for people who are holding shib.","['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Woonie: @Shibtoken For those who had swap their coins to leash and bone , these coins should be put into consideration as burned too. It will only be fair for people who are holding shib.']",1424117621016891395
hiteshyerusu,2021-08-08 04:14:58+00:00,1424222580211212294,3,0,0,Twitter for Android,2338,51,,0,en,@Shibtoken How many coins does Shiba Inu have to burn to get to 1$?  #SHIBARMY #ShibaSwap @Shib  @elonmusk @WazirXIndia @SHIBA @ShibArmy @ShibaINUArmyUK @ShibaTokenCat1,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Hitesh Reddy: @Shibtoken How many coins does Shiba Inu have to burn to get to 1$?  #SHIBARMY #ShibaSwap @Shib  @elonmusk @WazirXIndia @SHIBA @ShibArmy @ShibaINUArmyUK @ShibaTokenCat1']",1424117621016891395
bonogood,2021-08-08 03:58:28+00:00,1424218428148170755,0,0,0,Twitter for iPhone,218,23,,0,en,@Shibtoken Come up with a type of internet mining cell phone mining Shib. Along with a burn of 50%,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'chico vox: @Shibtoken Come up with a type of internet mining cell phone mining Shib. Along with a burn of 50%']",1424117621016891395
LazyPers0n,2021-08-08 02:58:49+00:00,1424203414167195648,0,0,0,Twitter for Android,1613,6,,0,en,@Shibtoken At this rate 95% of Shib will be burnt in like 1000 years🙈,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'ProudIndian 🇮🇳: @Shibtoken At this rate 95% of Shib will be burnt in like 1000 years🙈']",1424117621016891395
ali74343913,2021-08-08 02:05:35+00:00,1424190018818433026,0,0,0,Twitter for iPhone,14,1,,0,en,@Shibtoken I bought $1 shib now it’s $3 I hop get $1 soon to be a miloner person from $1 😂😂😂😂,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'ali: @Shibtoken I bought $1 shib now it’s $3 I hop get $1 soon to be a miloner person from $1 😂😂😂😂']",1424117621016891395
ali74343913,2021-08-08 02:04:41+00:00,1424189791839547397,0,0,0,Twitter for iPhone,14,1,,0,en,@Shibtoken I buy $1 Shib now it’s $3 good job I hop get $1 soon to get a miloner from $$1 😂😂😂,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'ali: @Shibtoken I buy $1 Shib now it’s $3 good job I hop get $1 soon to get a miloner from $$1 😂😂😂']",1424117621016891395
Raj39321584,2021-08-08 01:33:05+00:00,1424181840756174851,1,0,0,Twitter Web App,3872,462,,0,en,@Shibtoken Shib going $1 💎💎💎💎💎,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Raju Singh🇮🇳: @Shibtoken Shib going $1 💎💎💎💎💎']",1424117621016891395
CryptowithAmine,2021-08-08 01:00:27+00:00,1424173626832605185,6,0,0,Twitter for Android,5018,732,,0,en,"@Shibtoken $25,000 burn worth of $shib is ridiculous compared to the $500 trillion in the circulating supply.","['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Amineelamraoui (💙,🧡)🛸: @Shibtoken $25,000 burn worth of $shib is ridiculous compared to the $500 trillion in the circulating supply.']",1424117621016891395
ShobhittS,2021-08-08 00:56:05+00:00,1424172527392149505,1,1,0,Twitter for Android,18,1,,0,en,@Shibtoken Can someone please explain me that 25k shib has been burn and more are going to be burn or they are leaving it,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Shobhitt Srivastava: @Shibtoken Can someone please explain me that 25k shib has been burn and more are going to be burn or they are leaving it']",1424117621016891395
Ali03818424,2021-08-08 00:32:37+00:00,1424166623322075136,0,0,0,Twitter for iPhone,625,84,,0,en,@Shibtoken Holding one billion shib go to the moon 🌙,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Ali Reza Shamim: @Shibtoken Holding one billion shib go to the moon 🌙']",1424117621016891395
bogmanmaster,2021-08-08 00:22:22+00:00,1424164044169228289,0,0,0,Twitter for iPhone,1501,36,,0,en,@Shibtoken LETS GOOOOOOO BURN ALOT OF SHIB! Way to many. Being close to .01 will generate so much more interest then being so far away from .01.,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Bogmanmaster: @Shibtoken LETS GOOOOOOO BURN ALOT OF SHIB! Way to many. Being close to .01 will generate so much more interest then being so far away from .01.']",1424117621016891395
crypto01btc,2021-08-07 23:54:25+00:00,1424157011369943044,3,0,0,Twitter for iPhone,8500,389,,0,en,@Shibtoken Amazing. This is huge for #shib. It will  send #shib beyond mars,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Crypto Enthusiast: @Shibtoken Amazing. This is huge for #shib. It will  send #shib beyond mars']",1424117621016891395
Charlstin79,2021-08-07 23:53:58+00:00,1424156896215195650,13,2,1,Twitter for iPhone,3178,46,,0,en,@Shibtoken @ShibInformer If you burn 1% while swapping fees would would put weight the burn and I don’t think a lot of ppl are still using shibaswap. This will not make a huge difference in gains in the long run. It should be a 5-10% and a 1-5% burn quarterly burn for Shib token.,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Horny Shib: @Shibtoken @ShibInformer If you burn 1% while swapping fees would would put weight the burn and I don’t think a lot of ppl are still using shibaswap. This will not make a huge difference in gains in the long run. It should be a 5-10% and a 1-5% burn quarterly burn for Shib token.']",1424117621016891395
coolup7738,2021-08-07 23:28:43+00:00,1424150542092324867,0,0,1,Twitter Web App,2559,433,,0,en,@Shibtoken congratz Dimond hands!!! 100x confirmed!!! Shib bull run will amaze the World!!! @road2$1,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Vin: @Shibtoken congratz Dimond hands!!! 100x confirmed!!! Shib bull run will amaze the World!!! @road2$1']",1424117621016891395
wildchild1700,2021-08-07 23:28:10+00:00,1424150402350649349,1,0,1,Twitter for iPhone,43103,1708,,0,en,@Shibtoken Thank you $shib to the moon 😌🔥,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'ᵐʸ ᶜᵘʳⁱᵒˢⁱᵗʸ ᶠᵒᵘⁿᵈ ᵃ ʰᵒᵐᵉ/ᵒᵈᵈˡʸ ᵈᵉˢⁱᵍⁿᵉᵈ: @Shibtoken Thank you $shib to the moon 😌🔥']",1424117621016891395
SHIBASWAPANDFR1,2021-08-07 23:06:32+00:00,1424144960102797312,1,0,1,Twitter for Android,9218,398,,0,en,@Shibtoken @Shibtoken @ShytoshiKusama @ShibInformer It is excellent we want Shiba to explode and reduce its supply It is great for our community to stop being a meme with many digits it is time for SHIB to cost a lot of money we are going to the moon https://t.co/IsG0sNldNd,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'HIENS4.HIENS3.eth: @Shibtoken @Shibtoken @ShytoshiKusama @ShibInformer It is excellent we want Shiba to explode and reduce its supply It is great for our community to stop being a meme with many digits it is time for SHIB to cost a lot of money we are going to the moon https://t.co/IsG0sNldNd']",1424117621016891395
Bennyboy2108,2021-08-07 22:36:21+00:00,1424137366248120322,2,1,0,Twitter for Android,1707,82,,0,en,"@Shibtoken I wonder if you could clarify this, as there seems to be a lot of different thoughts about this in the community. From my understanding of this post, there is NOT an ongoing burn of SHIB, but a 1% burn of RYOSHI per transaction between ryoshi and weth.","['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Ben: @Shibtoken I wonder if you could clarify this, as there seems to be a lot of different thoughts about this in the community. From my understanding of this post, there is NOT an ongoing burn of SHIB, but a 1% burn of RYOSHI per transaction between ryoshi and weth.']",1424117621016891395
Chase_knots,2021-08-07 22:33:25+00:00,1424136625865596932,2,0,0,Twitter for iPhone,5535,194,,0,en,@Shibtoken You guys need to do this every month for Shib,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Not Chase: @Shibtoken You guys need to do this every month for Shib']",1424117621016891395
ElonMuskhhi,2021-08-07 22:23:34+00:00,1424134147451363328,0,0,0,Twitter for Android,895,0,,0,en,"@Shibtoken Burn yourself burn me too shibBurn yourself burn me too shib burn me burn yourself burn everything One spark is enough, I'm ready look","['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', ""ElonMuskh: @Shibtoken Burn yourself burn me too shibBurn yourself burn me too shib burn me burn yourself burn everything One spark is enough, I'm ready look""]",1424117621016891395
joeloja2019,2021-08-07 22:23:22+00:00,1424134097941798915,9,0,1,Twitter for Android,7992,668,,0,en,"@Shibtoken definitely the @kusama team has the vision of #SHIB above $1 and LEASH above $160,000 ~ $350,000 you are amazing! https://t.co/YipkUr0NbK","['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'JoeWakand: @Shibtoken definitely the @kusama team has the vision of #SHIB above $1 and LEASH above $160,000 ~ $350,000 you are amazing! https://t.co/YipkUr0NbK']",1424117621016891395
obinoice,2021-08-07 22:18:37+00:00,1424132900803555335,0,0,0,Twitter for Android,3817,129,,0,en,"@Shibtoken Good,, let's go. #SHIBARMY  #SHIB","['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', ""Big ICE ♡: @Shibtoken Good,, let's go. #SHIBARMY  #SHIB""]",1424117621016891395
ItZGas,2021-08-07 22:18:33+00:00,1424132885179686912,0,0,0,Twitter for Android,8726,111,,0,en,@Shibtoken Time to get another 100m shib,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Gas(The voice of the world): @Shibtoken Time to get another 100m shib']",1424117621016891395
Playz_02,2021-08-07 22:10:20+00:00,1424130818990030855,1,0,0,Twitter for Android,1096,14,,0,en,"@Shibtoken If I'm not mistaken aren't there like trillions of tokens for Shib? not saying this isn't a good step but y'all going to have to burn a little bit more than $25,000","['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', ""Playz: @Shibtoken If I'm not mistaken aren't there like trillions of tokens for Shib? not saying this isn't a good step but y'all going to have to burn a little bit more than $25,000""]",1424117621016891395
EKalatau,2021-08-07 22:01:26+00:00,1424128576920735744,2,0,0,Twitter for Android,242,25,,0,en,"@Shibtoken If it continues like this, by the time they add 50 new pairs to the swap about 100b shib will be burn. I think is a good idea.","['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'E.Kalatau kaltungo-1st-son: @Shibtoken If it continues like this, by the time they add 50 new pairs to the swap about 100b shib will be burn. I think is a good idea.']",1424117621016891395
freestarters1,2021-08-07 21:50:23+00:00,1424125797791682561,5,2,0,Twitter for Android,499,9,,0,en,@Shibtoken can you developers be precise and transparent? creates incentives for new investors with transparency and explains exactly how the burn works? how many shib tokens are burned in what time????,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Lee Dwaight Andrew: @Shibtoken can you developers be precise and transparent? creates incentives for new investors with transparency and explains exactly how the burn works? how many shib tokens are burned in what time????']",1424117621016891395
freestarters1,2021-08-07 21:50:07+00:00,1424125730502361090,8,2,0,Twitter for Android,499,9,,0,en,@Shibtoken can you developers be precise and transparent? creates incentives for new investors with transparency and explains exactly how the burn works? how many shib tokens are burned in what time??,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Lee Dwaight Andrew: @Shibtoken can you developers be precise and transparent? creates incentives for new investors with transparency and explains exactly how the burn works? how many shib tokens are burned in what time??']",1424117621016891395
freestarters1,2021-08-07 21:49:48+00:00,1424125649820737537,9,1,0,Twitter for Android,499,9,,0,en,@Shibtoken can you developers be precise and transparent? creates incentives for new investors with transparency and explains exactly how the burn works? how many shib tokens are burned in what time?,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Lee Dwaight Andrew: @Shibtoken can you developers be precise and transparent? creates incentives for new investors with transparency and explains exactly how the burn works? how many shib tokens are burned in what time?']",1424117621016891395
trader_kamikaze,2021-08-07 21:40:55+00:00,1424123414575566848,1,0,0,Twitter Web App,11946,852,,0,en,"@Shibtoken #ShibaSwap is a truly decentralized economy, from the people to the people! #SHIBARMY #SHIB https://t.co/bOqCsHGqlg","['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', '山丨ㄥㄥ Trader_Kamikaze 🇧🇷 🤘: @Shibtoken #ShibaSwap is a truly decentralized economy, from the people to the people! #SHIBARMY #SHIB https://t.co/bOqCsHGqlg']",1424117621016891395
Deepesh0099,2021-08-07 21:38:06+00:00,1424122706165784586,1,0,0,Twitter for Android,432,35,,0,en,@Shibtoken I hope #shib will touch 1$ soon,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Cryptodiety: @Shibtoken I hope #shib will touch 1$ soon']",1424117621016891395
JulioFuertes6,2021-08-07 21:36:26+00:00,1424122284076273666,1,0,0,Twitter for Android,95,2,,0,en,"@Shibtoken Best thing that ever happen to shib, thanks devs.","['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Julio Fuertes: @Shibtoken Best thing that ever happen to shib, thanks devs.']",1424117621016891395
martina656d,2021-08-07 21:35:23+00:00,1424122021156372491,49,1,5,Twitter Web App,16901,1394,,0,en,"@Shibtoken The Shiba team is extraordinary, thank you very much for every day progressing and giving the best for the community. $SHIB is a great family. Much love and good vibes to all","['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Elendil: @Shibtoken The Shiba team is extraordinary, thank you very much for every day progressing and giving the best for the community. $SHIB is a great family. Much love and good vibes to all']",1424117621016891395
Shares87434691,2021-08-07 21:29:54+00:00,1424120643214319617,3,0,0,Twitter for Android,157,1,,0,en,@Shibtoken finally we can see Shib go to the moon #SHIBARMY #shibainu #ShibaSwap,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'Shares: @Shibtoken finally we can see Shib go to the moon #SHIBARMY #shibainu #ShibaSwap']",1424117621016891395
Shib_marshal,2021-08-07 21:23:54+00:00,1424119129783554053,1,0,0,Twitter for Android,1813,82,,0,en,@Shibtoken Finallyyyyyy.... Lfgooooo..... Price pump incoming,"['Shib: 🚨NEW PAIRS ADDED + BURN🔥!!!!   The Shiba Community asked for a BURN 🔥 and #ShibaSwap DEVs have listened, and are delivering!  As one part of the new listings plans, they have  implemented a burn procedure to reduce $SHIB and $LEASH supply. https://t.co/lfooX0S00D', 'SHIB Marshal: @Shibtoken Finallyyyyyy.... Lfgooooo..... Price pump incoming']",1424117621016891395
